Time [s],Channel 0,Channel 1,Channel 2,Channel 3
0.058493000,1,1,1,0
0.058597000,0,1,1,0
0.059013000,1,1,1,0
0.059117000,0,1,1,0
0.059326000,1,1,1,0
0.059430000,0,1,1,0
0.060368000,1,1,1,0
0.060472000,0,1,1,0
0.061410000,1,1,1,0
0.061514000,0,1,1,0
0.062451000,1,1,1,0
0.062571000,1,0,1,0
0.062675000,1,1,1,0
0.062779000,1,0,1,0
0.062884000,1,1,1,0
0.062987000,1,0,1,0
0.063092000,1,1,1,0
0.063196000,1,0,1,0
0.063300000,1,1,1,0
0.063404000,1,0,1,0
0.063508000,1,1,1,0
0.063612000,1,0,1,0
0.063820000,1,1,1,0
0.063924000,1,0,1,0
0.064028000,1,1,1,0
0.064132000,1,0,1,0
0.064236000,1,1,1,0
0.064340000,1,0,1,0
0.064444000,1,1,1,0
0.064652000,1,0,1,0
0.064756000,1,1,1,0
0.064860000,1,0,1,0
0.065588000,1,1,1,0
0.065692000,1,0,1,0
0.065796000,1,1,1,0
0.065900000,1,0,1,0
0.066004000,1,1,1,0
0.066108000,1,0,1,0
0.066628000,1,1,1,0
0.066732000,1,0,1,0
0.067044000,1,1,1,0
0.067148000,1,0,1,0
0.067356000,1,1,1,0
0.067460000,1,0,1,0
0.067668000,1,1,1,0
0.067772000,1,0,1,0
0.068085000,1,1,1,0
0.068188000,1,0,1,0
0.068293000,1,1,1,0
0.068397000,1,0,1,0
0.068605000,1,1,1,0
0.068813000,1,0,1,0
0.068917000,1,1,1,0
0.069853000,1,0,1,0
0.070061000,1,1,1,0
0.070893000,1,0,1,0
0.071101000,1,1,1,0
0.071621000,1,0,1,0
0.071829000,1,1,1,0
0.285820000,0,1,1,0
0.285925000,1,1,1,0
0.286029000,0,1,1,0
0.286133000,1,1,1,0
0.286237000,0,1,1,0
0.286342000,1,1,1,0
0.286446000,0,1,1,0
0.286550000,1,1,1,0
0.286654000,0,1,1,0
0.286758000,1,1,1,0
0.286862000,0,1,1,0
0.287071000,1,1,1,0
0.287175000,0,1,1,0
0.287279000,1,1,1,0
0.287383000,0,1,1,0
0.287488000,1,1,1,0
0.287592000,0,1,1,0
0.287696000,1,1,1,0
0.287904000,0,1,1,0
0.288008000,1,1,1,0
0.288113000,0,1,1,0
0.288842000,1,1,1,0
0.288946000,0,1,1,0
0.289050000,1,1,1,0
0.289154000,0,1,1,0
0.289884000,1,1,1,0
0.289988000,0,1,1,0
0.290301000,1,1,1,0
0.290405000,0,1,1,0
0.290926000,1,1,1,0
