Time [s],Channel 0,Channel 1,Channel 2,Channel 3
0.068235000,1,1,1,0
0.068339000,1,0,1,0
0.068547000,1,1,1,0
0.068651000,1,0,1,0
0.068756000,1,1,1,0
0.068859000,1,0,1,0
0.068964000,1,1,1,0
0.069068000,1,0,1,0
0.069172000,1,1,1,0
0.069380000,1,0,1,0
0.069484000,1,1,1,0
0.069588000,1,0,1,0
0.070316000,1,1,1,0
0.070420000,1,0,1,0
0.070524000,1,1,1,0
0.070628000,1,0,1,0
0.070732000,1,1,1,0
0.070836000,1,0,1,0
0.071356000,1,1,1,0
0.071460000,1,0,1,0
0.071772000,1,1,1,0
0.071876000,1,0,1,0
0.072084000,1,1,1,0
0.072188000,1,0,1,0
0.072396000,1,1,1,0
0.072500000,1,0,1,0
0.072812000,1,1,1,0
0.072916000,1,0,1,0
0.073020000,1,1,1,0
0.073124000,1,0,1,0
0.073436000,1,1,1,0
0.073540000,1,0,1,0
0.074477000,1,1,1,0
0.074581000,1,0,1,0
0.075517000,1,1,1,0
0.075621000,1,0,1,0
0.076557000,1,1,1,0
0.290880000,0,1,1,0
0.290985000,1,1,1,0
0.291089000,0,1,1,0
0.291193000,1,1,1,0
0.291297000,0,1,1,0
0.291401000,1,1,1,0
0.291506000,0,1,1,0
0.291610000,1,1,1,0
0.291714000,0,1,1,0
0.291818000,1,1,1,0
0.291922000,0,1,1,0
0.292131000,1,1,1,0
0.292235000,0,1,1,0
0.292339000,1,1,1,0
0.292443000,0,1,1,0
0.292548000,1,1,1,0
0.292652000,0,1,1,0
0.292756000,1,1,1,0
0.292964000,0,1,1,0
0.293068000,1,1,1,0
0.293172000,0,1,1,0
0.293902000,1,1,1,0
0.294006000,0,1,1,0
0.294110000,1,1,1,0
0.294214000,0,1,1,0
0.294944000,1,1,1,0
0.295048000,0,1,1,0
0.295360000,1,1,1,0
0.295464000,0,1,1,0
0.295986000,1,1,1,0
0.296182000,1,0,1,0
0.296286000,1,1,1,0
0.296390000,1,0,1,0
0.296494000,1,1,1,0
0.296598000,1,0,1,0
0.296703000,1,1,1,0
0.296806000,1,0,1,0
0.296911000,1,1,1,0
0.297015000,1,0,1,0
0.297119000,1,1,1,0
0.297223000,1,0,1,0
0.297431000,1,1,1,0
0.297535000,1,0,1,0
0.297639000,1,1,1,0
0.297743000,1,0,1,0
0.297847000,1,1,1,0
0.297951000,1,0,1,0
0.298055000,1,1,1,0
0.298263000,1,0,1,0
0.298367000,1,1,1,0
0.298471000,1,0,1,0
0.299199000,1,1,1,0
0.299303000,1,0,1,0
0.299407000,1,1,1,0
0.299511000,1,0,1,0
0.299615000,1,1,1,0
0.299719000,1,0,1,0
0.300239000,1,1,1,0
0.300343000,1,0,1,0
0.300655000,1,1,1,0
0.300759000,1,0,1,0
0.301279000,1,1,1,0
0.301383000,1,0,1,0
0.301696000,1,1,1,0
0.301800000,1,0,1,0
0.301904000,1,1,1,0
0.302008000,1,0,1,0
0.302320000,1,1,1,0
0.302424000,1,0,1,0
0.303360000,1,1,1,0
0.303464000,1,0,1,0
0.304400000,1,1,1,0
0.304504000,1,0,1,0
0.304816000,1,1,1,0
0.305128000,1,0,1,0
0.305232000,1,1,1,0
0.305336000,1,0,1,0
0.305440000,1,1,1,0
0.316301000,0,1,1,0
0.316406000,1,1,1,0
0.316510000,0,1,1,0
0.316614000,1,1,1,0
0.316718000,0,1,1,0
0.316822000,1,1,1,0
0.316926000,0,1,1,0
0.317031000,1,1,1,0
0.317135000,0,1,1,0
0.317239000,1,1,1,0
0.317343000,0,1,1,0
0.317552000,1,1,1,0
0.317656000,0,1,1,0
0.317760000,1,1,1,0
0.317864000,0,1,1,0
0.317968000,1,1,1,0
0.318072000,0,1,1,0
0.318177000,1,1,1,0
0.318385000,0,1,1,0
0.318489000,1,1,1,0
0.318593000,0,1,1,0
0.319323000,1,1,1,0
0.319427000,0,1,1,0
0.319531000,1,1,1,0
0.319635000,0,1,1,0
0.320364000,1,1,1,0
0.320468000,0,1,1,0
0.320781000,1,1,1,0
0.320885000,0,1,1,0
0.321094000,1,1,1,0
0.321198000,0,1,1,0
0.321406000,1,1,1,0
0.321525000,1,0,1,0
0.321629000,1,1,1,0
0.321733000,1,0,1,0
0.321837000,1,1,1,0
0.321941000,1,0,1,0
0.322045000,1,1,1,0
0.322149000,1,0,1,0
0.322253000,1,1,1,0
0.322357000,1,0,1,0
0.322461000,1,1,1,0
0.322565000,1,0,1,0
0.322773000,1,1,1,0
0.322877000,1,0,1,0
0.322981000,1,1,1,0
0.323085000,1,0,1,0
0.323189000,1,1,1,0
0.323293000,1,0,1,0
0.323397000,1,1,1,0
0.323605000,1,0,1,0
0.323709000,1,1,1,0
0.323813000,1,0,1,0
0.324541000,1,1,1,0
0.324645000,1,0,1,0
0.324749000,1,1,1,0
0.324853000,1,0,1,0
0.324958000,1,1,1,0
0.325061000,1,0,1,0
0.325582000,1,1,1,0
0.325686000,1,0,1,0
0.325998000,1,1,1,0
0.326102000,1,0,1,0
0.326310000,1,1,1,0
0.326414000,1,0,1,0
0.326622000,1,1,1,0
0.326726000,1,0,1,0
0.327038000,1,1,1,0
0.327142000,1,0,1,0
0.327246000,1,1,1,0
0.327350000,1,0,1,0
0.327662000,1,1,1,0
0.327766000,1,0,1,0
0.328702000,1,1,1,0
0.328806000,1,0,1,0
0.329742000,1,1,1,0
0.329846000,1,0,1,0
0.330783000,1,1,1,0
0.349744000,0,1,1,0
0.349848000,1,1,1,0
0.349952000,0,1,1,0
0.350057000,1,1,1,0
0.350161000,0,1,1,0
0.350265000,1,1,1,0
0.350369000,0,1,1,0
0.350473000,1,1,1,0
0.350577000,0,1,1,0
0.350682000,1,1,1,0
0.350786000,0,1,1,0
0.350994000,1,1,1,0
0.351098000,0,1,1,0
0.351203000,1,1,1,0
0.351307000,0,1,1,0
0.351411000,1,1,1,0
0.351515000,0,1,1,0
0.351619000,1,1,1,0
0.351828000,0,1,1,0
0.351932000,1,1,1,0
0.352036000,0,1,1,0
0.352765000,1,1,1,0
0.352870000,0,1,1,0
0.353182000,1,1,1,0
0.353286000,0,1,1,0
0.353807000,1,1,1,0
0.353911000,0,1,1,0
0.354016000,1,1,1,0
0.354120000,0,1,1,0
0.354537000,1,1,1,0
0.354641000,0,1,1,0
0.354849000,1,1,1,0
0.354953000,0,1,1,0
0.355058000,1,1,1,0
0.355162000,0,1,1,0
0.355891000,1,1,1,0
0.355995000,0,1,1,0
0.356933000,1,1,1,0
0.357037000,0,1,1,0
0.357975000,1,1,1,0
0.358244000,1,0,1,0
0.358348000,1,1,1,0
0.358452000,1,0,1,0
0.358556000,1,1,1,0
0.358660000,1,0,1,0
0.358764000,1,1,1,0
0.358868000,1,0,1,0
0.358972000,1,1,1,0
0.359076000,1,0,1,0
0.359180000,1,1,1,0
0.359284000,1,0,1,0
0.359492000,1,1,1,0
0.359596000,1,0,1,0
0.359700000,1,1,1,0
0.359804000,1,0,1,0
0.359908000,1,1,1,0
0.360012000,1,0,1,0
0.360116000,1,1,1,0
0.360324000,1,0,1,0
0.360428000,1,1,1,0
0.360532000,1,0,1,0
0.361261000,1,1,1,0
0.361365000,1,0,1,0
0.361469000,1,1,1,0
0.361573000,1,0,1,0
0.361677000,1,1,1,0
0.361781000,1,0,1,0
0.362301000,1,1,1,0
0.362405000,1,0,1,0
0.362717000,1,1,1,0
0.362821000,1,0,1,0
0.363029000,1,1,1,0
0.363133000,1,0,1,0
0.363341000,1,1,1,0
0.363445000,1,0,1,0
0.363757000,1,1,1,0
0.363861000,1,0,1,0
0.363965000,1,1,1,0
0.364069000,1,0,1,0
0.364381000,1,1,1,0
0.364485000,1,0,1,0
0.365421000,1,1,1,0
0.365525000,1,0,1,0
0.366462000,1,1,1,0
0.366566000,1,0,1,0
0.367502000,1,1,1,0
0.581656000,0,1,1,0
0.581760000,1,1,1,0
0.581865000,0,1,1,0
0.581969000,1,1,1,0
0.582073000,0,1,1,0
0.582177000,1,1,1,0
0.582281000,0,1,1,0
0.582386000,1,1,1,0
0.582490000,0,1,1,0
0.582594000,1,1,1,0
0.582698000,0,1,1,0
0.582907000,1,1,1,0
0.583011000,0,1,1,0
0.583115000,1,1,1,0
0.583219000,0,1,1,0
0.583323000,1,1,1,0
0.583427000,0,1,1,0
0.583532000,1,1,1,0
0.583740000,0,1,1,0
0.583844000,1,1,1,0
0.583948000,0,1,1,0
0.584678000,1,1,1,0
0.584782000,0,1,1,0
0.584886000,1,1,1,0
0.584990000,0,1,1,0
0.585719000,1,1,1,0
0.585823000,0,1,1,0
0.586136000,1,1,1,0
0.586240000,0,1,1,0
0.586761000,1,1,1,0
0.586923000,1,0,1,0
0.587027000,1,1,1,0
