Time [s],HBX6,HBX5,HBX4,HBX3,RA RX,RA TX,DEC RX,DEC TX
0.005492583,1,0,1,0,1,0,1,1
0.005596542,1,0,1,0,1,1,1,1
0.005596625,1,1,1,0,1,1,1,1
0.005700583,1,1,1,0,1,0,1,1
0.005700625,1,0,1,0,1,0,1,1
0.005804583,1,0,1,0,1,1,1,1
0.005804667,1,1,1,0,1,1,1,1
0.005908625,1,1,1,0,1,0,1,1
0.005908667,1,0,1,0,1,0,1,1
0.006012625,1,0,1,0,1,1,1,1
0.006012667,1,1,1,0,1,1,1,1
0.006116667,1,1,1,0,1,0,1,1
0.006116708,1,0,1,0,1,0,1,1
0.006220667,1,0,1,0,1,1,1,1
0.006220750,1,1,1,0,1,1,1,1
0.006324708,1,1,1,0,1,0,1,1
0.006324750,1,0,1,0,1,0,1,1
0.006532708,1,0,1,0,1,1,1,1
0.006532792,1,1,1,0,1,1,1,1
0.006636750,1,1,1,0,1,0,1,1
0.006636792,1,0,1,0,1,0,1,1
0.006740750,1,0,1,0,1,1,1,1
0.006740833,1,1,1,0,1,1,1,1
0.006844792,1,1,1,0,1,0,1,1
0.006844833,1,0,1,0,1,0,1,1
0.006948792,1,0,1,0,1,1,1,1
0.006948875,1,1,1,0,1,1,1,1
0.007052833,1,1,1,0,1,0,1,1
0.007052875,1,0,1,0,1,0,1,1
0.007156833,1,0,1,0,1,1,1,1
0.007156917,1,1,1,0,1,1,1,1
0.007364917,1,1,1,0,1,0,1,1
0.007364958,1,0,1,0,1,0,1,1
0.007468917,1,0,1,0,1,1,1,1
0.007468958,1,1,1,0,1,1,1,1
0.007572958,1,1,1,0,1,0,1,1
0.007573000,1,0,1,0,1,0,1,1
0.008301083,1,0,1,0,1,1,1,1
0.008301167,1,1,1,0,1,1,1,1
0.008405125,1,1,1,0,1,0,1,1
0.008405167,1,0,1,0,1,0,1,1
0.008509125,1,0,1,0,1,1,1,1
0.008509208,1,1,1,0,1,1,1,1
0.008613167,1,1,1,0,1,0,1,1
0.008613208,1,0,1,0,1,0,1,1
0.008717167,1,0,1,0,1,1,1,1
0.008717250,1,1,1,0,1,1,1,1
0.008821208,1,1,1,0,1,0,1,1
0.008821250,1,0,1,0,1,0,1,1
0.009341292,1,0,1,0,1,1,1,1
0.009341375,1,1,1,0,1,1,1,1
0.009445333,1,1,1,0,1,0,1,1
0.009445375,1,0,1,0,1,0,1,1
0.009757417,1,0,1,0,1,1,1,1
0.009757458,1,1,1,0,1,1,1,1
0.009861417,1,1,1,0,1,0,1,1
0.009861458,1,0,1,0,1,0,1,1
0.010381542,1,0,1,0,1,1,1,1
0.010381583,1,1,1,0,1,1,1,1
0.010485583,1,1,1,0,1,0,1,1
0.010485625,1,0,1,0,1,0,1,1
0.010797625,1,0,1,0,1,1,1,1
0.010797667,1,1,1,0,1,1,1,1
0.010901667,1,1,1,0,1,0,1,1
0.010901708,1,0,1,0,1,0,1,1
0.011005667,1,0,1,0,1,1,1,1
0.011005708,1,1,1,0,1,1,1,1
0.011109708,1,1,1,0,1,0,1,1
0.011109750,1,0,1,0,1,0,1,1
0.011421750,1,0,1,0,1,1,1,1
0.011421833,1,1,1,0,1,1,1,1
0.011525792,1,1,1,0,1,0,1,1
0.011525833,1,0,1,0,1,0,1,1
0.011629792,1,0,1,0,1,1,1,1
0.011629875,1,1,1,0,1,1,1,1
0.012566000,1,1,1,0,1,0,1,1
0.012566042,1,0,1,0,1,0,1,1
0.012670000,1,0,1,0,1,1,1,1
0.012670083,1,1,1,0,1,1,1,1
0.012774042,1,1,1,0,1,0,1,1
0.012774083,1,0,1,0,1,0,1,1
0.012878042,1,0,1,0,1,1,1,1
0.012878125,1,1,1,0,1,1,1,1
0.013086125,1,1,1,0,1,0,1,1
0.013086167,1,0,1,0,1,0,1,1
0.013190125,1,0,1,0,1,1,1,1
0.013190167,1,1,1,0,1,1,1,1
0.013606208,1,1,1,0,1,0,1,1
0.013606250,1,0,1,0,1,0,1,1
0.013814250,1,0,1,0,1,1,1,1
0.013814333,1,1,1,0,1,1,1,1
0.014230333,1,1,1,0,1,0,1,1
0.014230375,1,0,1,0,1,0,1,1
0.014542417,1,0,1,0,1,1,1,1
0.014542458,1,1,1,0,1,1,1,1
0.025420792,0,1,1,0,0,1,0,1
0.025525083,1,1,1,0,1,1,1,1
0.025629125,1,1,1,0,1,1,0,1
0.025629167,0,1,1,0,0,1,0,1
0.025733458,1,1,1,0,1,1,1,1
0.025837500,0,1,1,0,0,1,0,1
0.025941833,1,1,1,0,1,1,1,1
0.026045875,0,1,1,0,0,1,0,1
0.026150208,1,1,1,0,1,1,1,1
0.026254250,0,1,1,0,0,1,0,1
0.026358583,1,1,1,0,1,1,1,1
0.026462625,0,1,1,0,0,1,0,1
0.026671125,1,1,1,0,1,1,1,1
0.026775167,0,1,1,0,0,1,0,1
0.026879500,1,1,1,0,1,1,1,1
0.026983542,0,1,1,0,0,1,0,1
0.027087833,1,1,1,0,1,1,1,1
0.027191917,0,1,1,0,0,1,0,1
0.027296208,1,1,1,0,1,1,1,1
0.027504458,0,1,1,0,0,1,0,1
0.027608750,1,1,1,0,1,1,1,1
0.027712833,0,1,1,0,0,1,0,1
0.028442250,1,1,1,0,1,1,1,1
0.028546292,0,1,1,0,0,1,0,1
0.028650583,1,1,1,0,1,1,0,1
0.028650625,1,1,1,0,1,1,1,1
0.028754667,0,1,1,0,0,1,0,1
0.029484042,1,1,1,0,0,1,0,1
0.029484083,1,1,1,0,1,1,1,1
0.029588125,0,1,1,0,0,1,0,1
0.029900792,1,1,1,0,1,1,1,1
0.030004833,1,1,1,0,1,1,0,1
0.030004875,0,1,1,0,0,1,0,1
0.030213333,1,1,1,0,1,1,1,1
0.030317417,0,1,1,0,0,1,0,1
0.030525917,1,1,1,0,1,1,1,1
0.030681417,1,1,1,0,1,1,1,0
0.030681458,1,0,1,0,1,1,1,0
0.030785417,1,0,1,0,1,1,1,1
0.030785500,1,1,1,0,1,1,1,1
0.030889458,1,1,1,0,1,1,1,0
0.030889500,1,0,1,0,1,1,1,0
0.030993458,1,0,1,0,1,1,1,1
0.030993542,1,1,1,0,1,1,1,1
0.031097458,1,1,1,0,1,1,1,0
0.031097542,1,0,1,0,1,1,1,0
0.031201500,1,0,1,0,1,1,1,1
0.031201583,1,1,1,0,1,1,1,1
0.031305500,1,1,1,0,1,1,1,0
0.031305542,1,0,1,0,1,1,1,0
0.031409542,1,0,1,0,1,1,1,1
0.031409625,1,1,1,0,1,1,1,1
0.031513542,1,1,1,0,1,1,1,0
0.031513583,1,0,1,0,1,1,1,0
0.031617583,1,0,1,0,1,1,1,1
0.031617667,1,1,1,0,1,1,1,1
0.031721583,1,1,1,0,1,1,1,0
0.031721625,1,0,1,0,1,1,1,0
0.031929625,1,0,1,0,1,1,1,1
0.031929708,1,1,1,0,1,1,1,1
0.032033667,1,1,1,0,1,1,1,0
0.032033708,1,0,1,0,1,1,1,0
0.032137667,1,0,1,0,1,1,1,1
0.032137750,1,1,1,0,1,1,1,1
0.032241708,1,1,1,0,1,1,1,0
0.032241750,1,0,1,0,1,1,1,0
0.032345708,1,0,1,0,1,1,1,1
0.032345792,1,1,1,0,1,1,1,1
0.032449750,1,1,1,0,1,1,1,0
0.032449792,1,0,1,0,1,1,1,0
0.032553750,1,0,1,0,1,1,1,1
0.032553833,1,1,1,0,1,1,1,1
0.032761792,1,1,1,0,1,1,1,0
0.032761833,1,0,1,0,1,1,1,0
0.032865792,1,0,1,0,1,1,1,1
0.032865875,1,1,1,0,1,1,1,1
0.032969833,1,1,1,0,1,1,1,0
0.032969875,1,0,1,0,1,1,1,0
0.033697958,1,0,1,0,1,1,1,1
0.033698042,1,1,1,0,1,1,1,1
0.033802000,1,1,1,0,1,1,1,0
0.033802042,1,0,1,0,1,1,1,0
0.033906000,1,0,1,0,1,1,1,1
0.033906083,1,1,1,0,1,1,1,1
0.034010042,1,1,1,0,1,1,1,0
0.034010083,1,0,1,0,1,1,1,0
0.034114042,1,0,1,0,1,1,1,1
0.034114125,1,1,1,0,1,1,1,1
0.034218083,1,1,1,0,1,1,1,0
0.034218125,1,0,1,0,1,1,1,0
0.034738167,1,0,1,0,1,1,1,1
0.034738250,1,1,1,0,1,1,1,1
0.034842208,1,1,1,0,1,1,1,0
0.034842250,1,0,1,0,1,1,1,0
0.035154250,1,0,1,0,1,1,1,1
0.035154333,1,1,1,0,1,1,1,1
0.035258292,1,1,1,0,1,1,1,0
0.035258333,1,0,1,0,1,1,1,0
0.035466333,1,0,1,0,1,1,1,1
0.035466417,1,1,1,0,1,1,1,1
0.035570333,1,1,1,0,1,1,1,0
0.035570375,1,0,1,0,1,1,1,0
0.035778375,1,0,1,0,1,1,1,1
0.035778458,1,1,1,0,1,1,1,1
0.035882417,1,1,1,0,1,1,1,0
0.035882458,1,0,1,0,1,1,1,0
0.036194458,1,0,1,0,1,1,1,1
0.036194542,1,1,1,0,1,1,1,1
0.036298500,1,1,1,0,1,1,1,0
0.036298542,1,0,1,0,1,1,1,0
0.036402500,1,0,1,0,1,1,1,1
0.036402583,1,1,1,0,1,1,1,1
0.036506542,1,1,1,0,1,1,1,0
0.036506583,1,0,1,0,1,1,1,0
0.036818583,1,0,1,0,1,1,1,1
0.036818667,1,1,1,0,1,1,1,1
0.036922625,1,1,1,0,1,1,1,0
0.036922667,1,0,1,0,1,1,1,0
0.037026625,1,0,1,0,1,1,1,1
0.037026708,1,1,1,0,1,1,1,1
0.037962833,1,1,1,0,1,1,1,0
0.037962875,1,0,1,0,1,1,1,0
0.038274875,1,0,1,0,1,1,1,1
0.038274958,1,1,1,0,1,1,1,1
0.039003042,1,1,1,0,1,1,1,0
0.039003083,1,0,1,0,1,1,1,0
0.039315083,1,0,1,0,1,1,1,1
0.039315167,1,1,1,0,1,1,1,1
0.039731167,1,1,1,0,1,1,1,0
0.039731208,1,0,1,0,1,1,1,0
0.039939208,1,0,1,0,1,1,1,1
0.039939292,1,1,1,0,1,1,1,1
0.058863667,0,1,1,0,0,1,0,1
0.058968000,1,1,1,0,1,1,1,1
0.059072042,0,1,1,0,0,1,0,1
0.059176375,1,1,1,0,1,1,1,1
0.059280417,0,1,1,0,0,1,0,1
0.059384708,1,1,1,0,1,1,1,1
0.059488792,0,1,1,0,0,1,0,1
0.059593083,1,1,1,0,1,1,1,1
0.059697125,0,1,1,0,0,1,0,1
0.059801458,1,1,1,0,1,1,1,1
0.059905500,0,1,1,0,0,1,0,1
0.060114000,1,1,1,0,1,1,1,1
0.060218042,0,1,1,0,0,1,0,1
0.060322375,1,1,1,0,1,1,1,1
0.060426417,0,1,1,0,0,1,0,1
0.060530750,1,1,1,0,1,1,1,1
0.060634792,0,1,1,0,0,1,0,1
0.060739125,1,1,1,0,1,1,1,1
0.060947333,0,1,1,0,0,1,0,1
0.061051667,1,1,1,0,1,1,1,1
0.061155708,0,1,1,0,0,1,0,1
0.061885125,1,1,1,0,1,1,1,1
0.061989167,0,1,1,0,0,1,0,1
0.062301875,1,1,1,0,1,1,1,1
0.062405917,0,1,1,0,0,1,0,1
0.062926958,1,1,1,0,1,1,1,1
0.063031000,0,1,1,0,0,1,0,1
0.063135333,1,1,1,0,1,1,1,1
0.063239375,0,1,1,0,0,1,0,1
0.063656250,1,1,1,0,1,1,1,1
0.063760292,0,1,1,0,0,1,0,1
0.063968792,1,1,1,0,1,1,1,1
0.064072833,0,1,1,0,0,1,0,1
0.064177167,1,1,1,0,1,1,1,1
0.064281208,0,1,1,0,0,1,0,1
0.065010625,1,1,1,0,1,1,1,1
0.065114667,0,1,1,0,0,1,0,1
0.066052458,1,1,1,0,1,1,1,1
0.066156500,0,1,1,0,0,1,0,1
0.067094292,1,1,1,0,1,1,1,1
0.067296542,1,1,1,0,1,1,1,0
0.067296583,1,0,1,0,1,1,1,0
0.067400542,1,0,1,0,1,1,1,1
0.067400625,1,1,1,0,1,1,1,1
0.067504583,1,1,1,0,1,1,1,0
0.067504625,1,0,1,0,1,1,1,0
0.067608583,1,0,1,0,1,1,1,1
0.067608667,1,1,1,0,1,1,1,1
0.067712625,1,1,1,0,1,1,1,0
0.067712667,1,0,1,0,1,1,1,0
0.067816625,1,0,1,0,1,1,1,1
0.067816708,1,1,1,0,1,1,1,1
0.067920667,1,1,1,0,1,1,1,0
0.067920708,1,0,1,0,1,1,1,0
0.068024667,1,0,1,0,1,1,1,1
0.068024750,1,1,1,0,1,1,1,1
0.068128708,1,1,1,0,1,1,1,0
0.068128750,1,0,1,0,1,1,1,0
0.068232708,1,0,1,0,1,1,1,1
0.068232792,1,1,1,0,1,1,1,1
0.068336750,1,1,1,0,1,1,1,0
0.068336792,1,0,1,0,1,1,1,0
0.068544750,1,0,1,0,1,1,1,1
0.068544833,1,1,1,0,1,1,1,1
0.068648792,1,1,1,0,1,1,1,0
0.068648833,1,0,1,0,1,1,1,0
0.068752792,1,0,1,0,1,1,1,1
0.068752875,1,1,1,0,1,1,1,1
0.068856833,1,1,1,0,1,1,1,0
0.068856875,1,0,1,0,1,1,1,0
0.068960833,1,0,1,0,1,1,1,1
0.068960917,1,1,1,0,1,1,1,1
0.069064875,1,1,1,0,1,1,1,0
0.069064917,1,0,1,0,1,1,1,0
0.069168875,1,0,1,0,1,1,1,1
0.069168958,1,1,1,0,1,1,1,1
0.069376958,1,1,1,0,1,1,1,0
0.069377000,1,0,1,0,1,1,1,0
0.069480958,1,0,1,0,1,1,1,1
0.069481042,1,1,1,0,1,1,1,1
0.069585000,1,1,1,0,1,1,1,0
0.069585042,1,0,1,0,1,1,1,0
0.070313125,1,0,1,0,1,1,1,1
0.070313208,1,1,1,0,1,1,1,1
0.070417167,1,1,1,0,1,1,1,0
0.070417208,1,0,1,0,1,1,1,0
0.070521167,1,0,1,0,1,1,1,1
0.070521208,1,1,1,0,1,1,1,1
0.070625167,1,1,1,0,1,1,1,0
0.070625208,1,0,1,0,1,1,1,0
0.070729208,1,0,1,0,1,1,1,1
0.070729292,1,1,1,0,1,1,1,1
0.070833208,1,1,1,0,1,1,1,0
0.070833250,1,0,1,0,1,1,1,0
0.071353333,1,0,1,0,1,1,1,1
0.071353417,1,1,1,0,1,1,1,1
0.071457333,1,1,1,0,1,1,1,0
0.071457375,1,0,1,0,1,1,1,0
0.071769375,1,0,1,0,1,1,1,1
0.071769500,1,1,1,0,1,1,1,1
0.071873417,1,1,1,0,1,1,1,0
0.071873458,1,0,1,0,1,1,1,0
0.072081458,1,0,1,0,1,1,1,1
0.072081542,1,1,1,0,1,1,1,1
0.072185500,1,1,1,0,1,1,1,0
0.072185542,1,0,1,0,1,1,1,0
0.072393500,1,0,1,0,1,1,1,1
0.072393583,1,1,1,0,1,1,1,1
0.072497542,1,1,1,0,1,1,1,0
0.072497583,1,0,1,0,1,1,1,0
0.072809583,1,0,1,0,1,1,1,1
0.072809667,1,1,1,0,1,1,1,1
0.072913625,1,1,1,0,1,1,1,0
0.072913667,1,0,1,0,1,1,1,0
0.073017625,1,0,1,0,1,1,1,1
0.073017708,1,1,1,0,1,1,1,1
0.073121667,1,1,1,0,1,1,1,0
0.073121708,1,0,1,0,1,1,1,0
0.073433708,1,0,1,0,1,1,1,1
0.073433792,1,1,1,0,1,1,1,1
0.073537750,1,1,1,0,1,1,1,0
0.073537792,1,0,1,0,1,1,1,0
0.073641750,1,0,1,0,1,1,1,1
0.073641833,1,1,1,0,1,1,1,1
0.074577958,1,1,1,0,1,1,1,0
0.074578000,1,0,1,0,1,1,1,0
0.074890000,1,0,1,0,1,1,1,1
0.074890083,1,1,1,0,1,1,1,1
0.075618167,1,1,1,0,1,1,1,0
0.075618208,1,0,1,0,1,1,1,0
0.075930208,1,0,1,0,1,1,1,1
0.075930292,1,1,1,0,1,1,1,1
0.076346292,1,1,1,0,1,1,1,0
0.076346333,1,0,1,0,1,1,1,0
0.076554333,1,0,1,0,1,1,1,1
0.076554417,1,1,1,0,1,1,1,1
0.288900750,0,1,1,0,0,1,0,1
0.289005083,1,1,1,0,1,1,1,1
0.289109125,0,1,1,0,0,1,0,1
0.289213458,1,1,1,0,1,1,1,1
0.289317500,0,1,1,0,0,1,0,1
0.289421792,1,1,1,0,1,1,1,1
0.289525875,0,1,1,0,0,1,0,1
0.289630167,1,1,1,0,1,1,1,1
0.289734208,0,1,1,0,1,1,0,1
0.289734250,0,1,1,0,0,1,0,1
0.289838542,1,1,1,0,1,1,1,1
0.289942583,0,1,1,0,0,1,0,1
0.290151083,1,1,1,0,1,1,1,1
0.290255125,1,1,1,0,1,1,0,1
0.290255167,0,1,1,0,0,1,0,1
0.290359458,1,1,1,0,1,1,1,1
0.290463500,0,1,1,0,0,1,0,1
0.290567833,1,1,1,0,1,1,1,1
0.290671875,0,1,1,0,0,1,0,1
0.290776208,1,1,1,0,1,1,1,1
0.290984417,0,1,1,0,0,1,0,1
0.291088750,1,1,1,0,1,1,1,1
0.291192792,0,1,1,0,0,1,0,1
0.291922208,1,1,1,0,1,1,1,1
0.292026250,0,1,1,0,0,1,0,1
0.292130583,1,1,1,0,1,1,1,1
0.292234625,0,1,1,0,0,1,0,1
0.292964042,1,1,1,0,1,1,1,1
0.293068083,0,1,1,0,0,1,0,1
0.293380792,1,1,1,0,1,1,1,1
0.293484833,0,1,1,0,0,1,0,1
0.294005875,1,1,1,0,1,1,1,1
0.294152917,1,1,1,0,1,0,1,1
0.294152958,1,0,1,0,1,0,1,1
0.294256917,1,0,1,0,1,1,1,1
0.294257000,1,1,1,0,1,1,1,1
0.294360958,1,1,1,0,1,0,1,1
0.294361000,1,0,1,0,1,0,1,1
0.294464958,1,0,1,0,1,1,1,1
0.294465042,1,1,1,0,1,1,1,1
0.294569000,1,1,1,0,1,0,1,1
0.294569042,1,0,1,0,1,0,1,1
0.294673000,1,0,1,0,1,1,1,1
0.294673042,1,1,1,0,1,1,1,1
0.294777042,1,1,1,0,1,0,1,1
0.294777083,1,0,1,0,1,0,1,1
0.294881042,1,0,1,0,1,1,1,1
0.294881125,1,1,1,0,1,1,1,1
0.294985083,1,1,1,0,1,0,1,1
0.294985125,1,0,1,0,1,0,1,1
0.295089083,1,0,1,0,1,1,1,1
0.295089167,1,1,1,0,1,1,1,1
0.295193125,1,1,1,0,1,0,1,1
0.295193167,1,0,1,0,1,0,1,1
0.295401167,1,0,1,0,1,1,1,1
0.295401250,1,1,1,0,1,1,1,1
0.295505208,1,1,1,0,1,0,1,1
0.295505250,1,0,1,0,1,0,1,1
0.295609208,1,0,1,0,1,1,1,1
0.295609250,1,1,1,0,1,1,1,1
0.295713250,1,1,1,0,1,0,1,1
0.295713292,1,0,1,0,1,0,1,1
0.295817250,1,0,1,0,1,1,1,1
0.295817333,1,1,1,0,1,1,1,1
0.295921292,1,1,1,0,1,0,1,1
0.295921333,1,0,1,0,1,0,1,1
0.296025292,1,0,1,0,1,1,1,1
0.296025375,1,1,1,0,1,1,1,1
0.296233333,1,1,1,0,1,0,1,1
0.296233375,1,0,1,0,1,0,1,1
0.296337333,1,0,1,0,1,1,1,1
0.296337417,1,1,1,0,1,1,1,1
0.296441375,1,1,1,0,1,0,1,1
0.296441417,1,0,1,0,1,0,1,1
0.297169542,1,0,1,0,1,1,1,1
0.297169583,1,1,1,0,1,1,1,1
0.297273583,1,1,1,0,1,0,1,1
0.297273625,1,0,1,0,1,0,1,1
0.297377583,1,0,1,0,1,1,1,1
0.297377667,1,1,1,0,1,1,1,1
0.297481625,1,1,1,0,1,0,1,1
0.297481667,1,0,1,0,1,0,1,1
0.297585625,1,0,1,0,1,1,1,1
0.297585667,1,1,1,0,1,1,1,1
0.297689667,1,1,1,0,1,0,1,1
0.297689708,1,0,1,0,1,0,1,1
0.298209750,1,0,1,0,1,1,1,1
0.298209833,1,1,1,0,1,1,1,1
0.298313792,1,1,1,0,1,0,1,1
0.298313833,1,0,1,0,1,0,1,1
0.298625833,1,0,1,0,1,1,1,1
0.298625875,1,1,1,0,1,1,1,1
0.298729875,1,1,1,0,1,0,1,1
0.298729917,1,0,1,0,1,0,1,1
0.299249958,1,0,1,0,1,1,1,1
0.299250042,1,1,1,0,1,1,1,1
0.299354000,1,1,1,0,1,0,1,1
0.299354042,1,0,1,0,1,0,1,1
0.299666042,1,0,1,0,1,1,1,1
0.299666125,1,1,1,0,1,1,1,1
0.299770083,1,1,1,0,1,0,1,1
0.299770125,1,0,1,0,1,0,1,1
0.299874083,1,0,1,0,1,1,1,1
0.299874167,1,1,1,0,1,1,1,1
0.299978125,1,1,1,0,1,0,1,1
0.299978167,1,0,1,0,1,0,1,1
0.300290167,1,0,1,0,1,1,1,1
0.300290250,1,1,1,0,1,1,1,1
0.300394208,1,1,1,0,1,0,1,1
0.300394250,1,0,1,0,1,0,1,1
0.300498208,1,0,1,0,1,1,1,1
0.300498292,1,1,1,0,1,1,1,1
0.301434417,1,1,1,0,1,0,1,1
0.301434458,1,0,1,0,1,0,1,1
0.301850500,1,0,1,0,1,1,1,1
0.301850583,1,1,1,0,1,1,1,1
0.302474667,1,1,1,0,1,0,1,1
0.302474708,1,0,1,0,1,0,1,1
0.303098750,1,0,1,0,1,1,1,1
0.303098833,1,1,1,0,1,1,1,1
0.303202792,1,1,1,0,1,0,1,1
0.303202833,1,0,1,0,1,0,1,1
0.303410833,1,0,1,0,1,1,1,1
0.303410917,1,1,1,0,1,1,1,1
0.314321500,1,1,1,0,1,1,0,1
0.314321542,0,1,1,0,0,1,0,1
0.314425833,1,1,1,0,1,1,1,1
0.314529875,0,1,1,0,0,1,0,1
0.314634208,1,1,1,0,1,1,1,1
0.314738250,0,1,1,0,0,1,0,1
0.314842583,1,1,1,0,1,1,1,1
0.314946625,0,1,1,0,0,1,0,1
0.315050917,1,1,1,0,1,1,1,1
0.315155000,0,1,1,0,0,1,0,1
0.315259292,1,1,1,0,1,1,1,1
0.315363375,0,1,1,0,0,1,0,1
0.315571875,1,1,1,0,1,1,1,1
0.315675917,0,1,1,0,0,1,0,1
0.315780208,1,1,1,0,1,1,1,1
0.315884292,0,1,1,0,0,1,0,1
0.315988583,1,1,1,0,1,1,1,1
0.316092625,0,1,1,0,1,1,0,1
0.316092667,0,1,1,0,0,1,0,1
0.316196958,1,1,1,0,1,1,1,1
0.316405208,0,1,1,0,0,1,0,1
0.316509500,1,1,1,0,1,1,1,1
0.316613542,0,1,1,0,1,1,0,1
0.316613583,0,1,1,0,0,1,0,1
0.317342958,1,1,1,0,1,1,1,1
0.317447042,0,1,1,0,0,1,0,1
0.317551333,1,1,1,0,1,1,1,1
0.317655375,1,1,1,0,1,1,0,1
0.317655417,0,1,1,0,0,1,0,1
0.318384792,1,1,1,0,0,1,0,1
0.318384833,1,1,1,0,1,1,1,1
0.318488875,0,1,1,0,0,1,0,1
0.318801542,1,1,1,0,1,1,1,1
0.318905583,0,1,1,0,0,1,0,1
0.319114083,1,1,1,0,1,1,1,1
0.319218125,1,1,1,0,1,1,0,1
0.319218167,0,1,1,0,0,1,0,1
0.319426625,1,1,1,0,1,1,1,1
0.319545708,1,1,1,0,1,1,1,0
0.319545750,1,0,1,0,1,1,1,0
0.319649708,1,0,1,0,1,1,1,1
0.319649792,1,1,1,0,1,1,1,1
0.319753750,1,1,1,0,1,1,1,0
0.319753792,1,0,1,0,1,1,1,0
0.319857750,1,0,1,0,1,1,1,1
0.319857833,1,1,1,0,1,1,1,1
0.319961792,1,1,1,0,1,1,1,0
0.319961833,1,0,1,0,1,1,1,0
0.320065792,1,0,1,0,1,1,1,1
0.320065875,1,1,1,0,1,1,1,1
0.320169833,1,1,1,0,1,1,1,0
0.320169875,1,0,1,0,1,1,1,0
0.320273833,1,0,1,0,1,1,1,1
0.320273917,1,1,1,0,1,1,1,1
0.320377875,1,1,1,0,1,1,1,0
0.320377917,1,0,1,0,1,1,1,0
0.320481875,1,0,1,0,1,1,1,1
0.320481958,1,1,1,0,1,1,1,1
0.320585917,1,1,1,0,1,1,1,0
0.320585958,1,0,1,0,1,1,1,0
0.320793958,1,0,1,0,1,1,1,1
0.320794042,1,1,1,0,1,1,1,1
0.320898000,1,1,1,0,1,1,1,0
0.320898042,1,0,1,0,1,1,1,0
0.321002000,1,0,1,0,1,1,1,1
0.321002083,1,1,1,0,1,1,1,1
0.321106042,1,1,1,0,1,1,1,0
0.321106083,1,0,1,0,1,1,1,0
0.321210042,1,0,1,0,1,1,1,1
0.321210125,1,1,1,0,1,1,1,1
0.321314083,1,1,1,0,1,1,1,0
0.321314125,1,0,1,0,1,1,1,0
0.321418083,1,0,1,0,1,1,1,1
0.321418167,1,1,1,0,1,1,1,1
0.321626125,1,1,1,0,1,1,1,0
0.321626167,1,0,1,0,1,1,1,0
0.321730125,1,0,1,0,1,1,1,1
0.321730208,1,1,1,0,1,1,1,1
0.321834167,1,1,1,0,1,1,1,0
0.321834208,1,0,1,0,1,1,1,0
0.322562292,1,0,1,0,1,1,1,1
0.322562375,1,1,1,0,1,1,1,1
0.322666333,1,1,1,0,1,1,1,0
0.322666375,1,0,1,0,1,1,1,0
0.322770333,1,0,1,0,1,1,1,1
0.322770417,1,1,1,0,1,1,1,1
0.322874375,1,1,1,0,1,1,1,0
0.322874417,1,0,1,0,1,1,1,0
0.322978375,1,0,1,0,1,1,1,1
0.322978458,1,1,1,0,1,1,1,1
0.323082417,1,1,1,0,1,1,1,0
0.323082458,1,0,1,0,1,1,1,0
0.323602500,1,0,1,0,1,1,1,1
0.323602583,1,1,1,0,1,1,1,1
0.323706542,1,1,1,0,1,1,1,0
0.323706583,1,0,1,0,1,1,1,0
0.324018583,1,0,1,0,1,1,1,1
0.324018667,1,1,1,0,1,1,1,1
0.324122625,1,1,1,0,1,1,1,0
0.324122667,1,0,1,0,1,1,1,0
0.324330625,1,0,1,0,1,1,1,1
0.324330708,1,1,1,0,1,1,1,1
