Time [s],Channel 0,Channel 1,Channel 2,Channel 3
0.562069000,1,1,1,0
0.562173000,0,1,1,0
0.562277000,1,1,1,0
0.562381000,0,1,1,0
0.562486000,1,1,1,0
0.562590000,0,1,1,0
0.562798000,1,1,1,0
0.562902000,0,1,1,0
0.563006000,1,1,1,0
0.563110000,0,1,1,0
0.563215000,1,1,1,0
0.563319000,0,1,1,0
0.563423000,1,1,1,0
0.563631000,0,1,1,0
0.563736000,1,1,1,0
0.563840000,0,1,1,0
0.564569000,1,1,1,0
0.564673000,0,1,1,0
0.564778000,1,1,1,0
0.564882000,0,1,1,0
0.565611000,1,1,1,0
0.565715000,0,1,1,0
0.566028000,1,1,1,0
0.566132000,0,1,1,0
0.566340000,1,1,1,0
0.566444000,0,1,1,0
0.566653000,1,1,1,0
0.566791000,1,0,1,0
0.566895000,1,1,1,0
0.566999000,1,0,1,0
0.567103000,1,1,1,0
0.567207000,1,0,1,0
0.567311000,1,1,1,0
0.567415000,1,0,1,0
0.567519000,1,1,1,0
0.567623000,1,0,1,0
0.567727000,1,1,1,0
0.567831000,1,0,1,0
0.568039000,1,1,1,0
0.568143000,1,0,1,0
0.568247000,1,1,1,0
0.568351000,1,0,1,0
0.568455000,1,1,1,0
0.568559000,1,0,1,0
0.568663000,1,1,1,0
0.568871000,1,0,1,0
0.568975000,1,1,1,0
0.569079000,1,0,1,0
0.569808000,1,1,1,0
0.569912000,1,0,1,0
0.570016000,1,1,1,0
0.570120000,1,0,1,0
0.570224000,1,1,1,0
0.570328000,1,0,1,0
0.570848000,1,1,1,0
0.570952000,1,0,1,0
0.571264000,1,1,1,0
0.571368000,1,0,1,0
0.571576000,1,1,1,0
0.571680000,1,0,1,0
0.571888000,1,1,1,0
0.571992000,1,0,1,0
0.572304000,1,1,1,0
0.572408000,1,0,1,0
0.572720000,1,1,1,0
0.572824000,1,0,1,0
0.572928000,1,1,1,0
0.573032000,1,0,1,0
0.573968000,1,1,1,0
0.574072000,1,0,1,0
0.575009000,1,1,1,0
0.575113000,1,0,1,0
0.576049000,1,1,1,0
0.804191000,0,1,1,0
0.804295000,1,1,1,0
0.804399000,0,1,1,0
0.804503000,1,1,1,0
0.804607000,0,1,1,0
0.804712000,1,1,1,0
0.804816000,0,1,1,0
0.804920000,1,1,1,0
0.805024000,0,1,1,0
0.805129000,1,1,1,0
0.805233000,0,1,1,0
0.805441000,1,1,1,0
0.805545000,0,1,1,0
0.805649000,1,1,1,0
0.805753000,0,1,1,0
0.805858000,1,1,1,0
0.805962000,0,1,1,0
0.806066000,1,1,1,0
0.806274000,0,1,1,0
0.806379000,1,1,1,0
0.806483000,0,1,1,0
0.807212000,1,1,1,0
0.807316000,0,1,1,0
0.807421000,1,1,1,0
0.807525000,0,1,1,0
0.808254000,1,1,1,0
0.808358000,0,1,1,0
0.808671000,1,1,1,0
0.808775000,0,1,1,0
0.809296000,1,1,1,0
0.809509000,1,0,1,0
0.809613000,1,1,1,0
0.809717000,1,0,1,0
0.809821000,1,1,1,0
0.809925000,1,0,1,0
0.810029000,1,1,1,0
0.810133000,1,0,1,0
0.810237000,1,1,1,0
0.810341000,1,0,1,0
0.810445000,1,1,1,0
0.810549000,1,0,1,0
0.810757000,1,1,1,0
0.810861000,1,0,1,0
0.810965000,1,1,1,0
0.811069000,1,0,1,0
0.811173000,1,1,1,0
0.811277000,1,0,1,0
0.811381000,1,1,1,0
0.811589000,1,0,1,0
0.811693000,1,1,1,0
0.811797000,1,0,1,0
0.812526000,1,1,1,0
0.812629000,1,0,1,0
0.812734000,1,1,1,0
0.812837000,1,0,1,0
0.812942000,1,1,1,0
0.813046000,1,0,1,0
0.813566000,1,1,1,0
0.813670000,1,0,1,0
0.813982000,1,1,1,0
0.814086000,1,0,1,0
0.814606000,1,1,1,0
0.814710000,1,0,1,0
0.815022000,1,1,1,0
0.815126000,1,0,1,0
0.815646000,1,1,1,0
0.815750000,1,0,1,0
0.816686000,1,1,1,0
0.816790000,1,0,1,0
0.817727000,1,1,1,0
0.817831000,1,0,1,0
0.817935000,1,1,1,0
0.818039000,1,0,1,0
0.818767000,1,1,1,0
0.829611000,0,1,1,0
0.829716000,1,1,1,0
0.829820000,0,1,1,0
0.829924000,1,1,1,0
0.830028000,0,1,1,0
0.830133000,1,1,1,0
0.830237000,0,1,1,0
0.830341000,1,1,1,0
0.830445000,0,1,1,0
0.830549000,1,1,1,0
0.830653000,0,1,1,0
0.830862000,1,1,1,0
0.830966000,0,1,1,0
0.831070000,1,1,1,0
0.831174000,0,1,1,0
0.831279000,1,1,1,0
0.831383000,0,1,1,0
0.831487000,1,1,1,0
0.831695000,0,1,1,0
0.831799000,1,1,1,0
0.831903000,0,1,1,0
0.832633000,1,1,1,0
0.832737000,0,1,1,0
0.832841000,1,1,1,0
0.832945000,0,1,1,0
0.833675000,1,1,1,0
0.833779000,0,1,1,0
0.834091000,1,1,1,0
0.834195000,0,1,1,0
0.834404000,1,1,1,0
0.834508000,0,1,1,0
0.834717000,1,1,1,0
0.834851000,1,0,1,0
0.834955000,1,1,1,0
0.835059000,1,0,1,0
0.835163000,1,1,1,0
0.835267000,1,0,1,0
0.835371000,1,1,1,0
0.835475000,1,0,1,0
0.835579000,1,1,1,0
0.835683000,1,0,1,0
0.835787000,1,1,1,0
0.835891000,1,0,1,0
0.836100000,1,1,1,0
0.836203000,1,0,1,0
0.836308000,1,1,1,0
0.836412000,1,0,1,0
0.836516000,1,1,1,0
0.836620000,1,0,1,0
0.836724000,1,1,1,0
0.836932000,1,0,1,0
0.837036000,1,1,1,0
0.837140000,1,0,1,0
0.837868000,1,1,1,0
0.837972000,1,0,1,0
0.838076000,1,1,1,0
0.838180000,1,0,1,0
0.838284000,1,1,1,0
0.838388000,1,0,1,0
0.838908000,1,1,1,0
0.839012000,1,0,1,0
0.839324000,1,1,1,0
0.839428000,1,0,1,0
0.839636000,1,1,1,0
0.839740000,1,0,1,0
0.839948000,1,1,1,0
0.840052000,1,0,1,0
0.840364000,1,1,1,0
0.840468000,1,0,1,0
0.840780000,1,1,1,0
0.840884000,1,0,1,0
0.840988000,1,1,1,0
0.841092000,1,0,1,0
0.842029000,1,1,1,0
0.842133000,1,0,1,0
0.843069000,1,1,1,0
0.843173000,1,0,1,0
0.844109000,1,1,1,0
1.046480000,1,1,1,0
