Time [s],HBX TX,HBX RX,RA RX,RA TX,DEC RX,DEC TX
0.069772917,1,1,1,1,1,1
0.069876917,1,1,1,1,1,0
0.069876958,1,0,1,1,1,0
0.069980917,1,0,1,1,1,1
0.069981000,1,1,1,1,1,1
0.070084958,1,1,1,1,1,0
0.070085000,1,0,1,1,1,0
0.070605042,1,0,1,1,1,1
0.070605125,1,1,1,1,1,1
0.070709083,1,1,1,1,1,0
0.070709125,1,0,1,1,1,0
0.071021125,1,0,1,1,1,1
0.071021208,1,1,1,1,1,1
0.071125167,1,1,1,1,1,0
0.071125208,1,0,1,1,1,0
0.071333167,1,0,1,1,1,1
0.071333250,1,1,1,1,1,1
0.071437208,1,1,1,1,1,0
0.071437250,1,0,1,1,1,0
0.071645250,1,0,1,1,1,1
0.071645333,1,1,1,1,1,1
0.071749292,1,1,1,1,1,0
0.071749333,1,0,1,1,1,0
0.072061333,1,0,1,1,1,1
0.072061417,1,1,1,1,1,1
0.072165333,1,1,1,1,1,0
0.072165375,1,0,1,1,1,0
0.072269375,1,0,1,1,1,1
0.072269417,1,1,1,1,1,1
0.072373375,1,1,1,1,1,0
0.072373417,1,0,1,1,1,0
0.072685458,1,0,1,1,1,1
0.072685542,1,1,1,1,1,1
0.072789458,1,1,1,1,1,0
0.072789500,1,0,1,1,1,0
0.072893458,1,0,1,1,1,1
0.072893583,1,1,1,1,1,1
0.073829667,1,1,1,1,1,0
0.073829708,1,0,1,1,1,0
0.074141708,1,0,1,1,1,1
0.074141792,1,1,1,1,1,1
0.074869875,1,1,1,1,1,0
0.074869917,1,0,1,1,1,0
0.075181917,1,0,1,1,1,1
0.075182000,1,1,1,1,1,1
0.075598042,1,1,1,1,1,0
0.075598083,1,0,1,1,1,0
0.075806042,1,0,1,1,1,1
0.075806125,1,1,1,1,1,1
0.289057542,0,1,0,1,0,1
0.289161875,1,1,1,1,1,1
0.289265917,0,1,0,1,0,1
0.289370208,1,1,0,1,0,1
0.289370250,1,1,1,1,1,1
0.289474292,0,1,0,1,0,1
0.289578583,1,1,1,1,1,1
0.289682625,1,1,1,1,0,1
0.289682667,0,1,0,1,0,1
0.289786958,1,1,1,1,1,1
0.289891000,0,1,0,1,0,1
0.289995333,1,1,1,1,1,1
0.290099375,0,1,0,1,0,1
0.290307875,1,1,1,1,1,1
0.290411917,0,1,0,1,0,1
0.290516250,1,1,1,1,1,1
0.290620292,0,1,0,1,0,1
0.290724625,1,1,1,1,1,1
0.290828667,0,1,0,1,0,1
0.290932958,1,1,0,1,0,1
0.290933000,1,1,1,1,1,1
0.291141208,0,1,0,1,0,1
0.291245542,1,1,1,1,1,1
0.291349583,0,1,0,1,0,1
0.292079000,1,1,1,1,1,1
0.292183042,0,1,0,1,0,1
0.292287375,1,1,1,1,1,1
0.292391417,0,1,0,1,0,1
0.293120833,1,1,1,1,1,1
0.293224875,0,1,0,1,0,1
0.293537583,1,1,1,1,1,1
0.293641625,0,1,0,1,0,1
0.294162667,1,1,1,1,1,1
0.294356083,1,1,1,0,1,1
0.294356125,1,0,1,0,1,1
0.294460125,1,0,1,1,1,1
0.294460167,1,1,1,1,1,1
0.294564125,1,1,1,0,1,1
0.294564208,1,0,1,0,1,1
0.294668167,1,0,1,1,1,1
0.294668208,1,1,1,1,1,1
0.294772167,1,1,1,0,1,1
0.294772250,1,0,1,0,1,1
0.294876208,1,0,1,1,1,1
0.294876292,1,1,1,1,1,1
0.294980250,1,1,1,0,1,1
0.294980292,1,0,1,0,1,1
0.295084250,1,0,1,1,1,1
0.295084292,1,1,1,1,1,1
0.295188292,1,1,1,0,1,1
0.295188333,1,0,1,0,1,1
0.295292292,1,0,1,1,1,1
0.295292375,1,1,1,1,1,1
0.295396333,1,1,1,0,1,1
0.295396375,1,0,1,0,1,1
0.295604333,1,0,1,1,1,1
0.295604417,1,1,1,1,1,1
0.295708375,1,1,1,0,1,1
0.295708417,1,0,1,0,1,1
0.295812375,1,0,1,1,1,1
0.295812458,1,1,1,1,1,1
0.295916417,1,1,1,0,1,1
0.295916458,1,0,1,0,1,1
0.296020417,1,0,1,1,1,1
0.296020500,1,1,1,1,1,1
0.296124458,1,1,1,0,1,1
0.296124500,1,0,1,0,1,1
0.296228458,1,0,1,1,1,1
0.296228542,1,1,1,1,1,1
0.296436542,1,1,1,0,1,1
0.296436583,1,0,1,0,1,1
0.296540542,1,0,1,1,1,1
0.296540625,1,1,1,1,1,1
0.296644583,1,1,1,0,1,1
0.296644625,1,0,1,0,1,1
0.297372708,1,0,1,1,1,1
0.297372792,1,1,1,1,1,1
0.297476750,1,1,1,0,1,1
0.297476792,1,0,1,0,1,1
0.297580750,1,0,1,1,1,1
0.297580833,1,1,1,1,1,1
0.297684792,1,1,1,0,1,1
0.297684833,1,0,1,0,1,1
0.297788792,1,0,1,1,1,1
0.297788875,1,1,1,1,1,1
0.297892833,1,1,1,0,1,1
0.297892875,1,0,1,0,1,1
0.298412917,1,0,1,1,1,1
0.298413000,1,1,1,1,1,1
0.298516958,1,1,1,0,1,1
0.298517000,1,0,1,0,1,1
0.298829042,1,0,1,1,1,1
0.298829083,1,1,1,1,1,1
0.298933042,1,1,1,0,1,1
0.298933083,1,0,1,0,1,1
0.299453167,1,0,1,1,1,1
0.299453250,1,1,1,1,1,1
0.299557208,1,1,1,0,1,1
0.299557250,1,0,1,0,1,1
0.299869250,1,0,1,1,1,1
0.299869333,1,1,1,1,1,1
0.299973292,1,1,1,0,1,1
0.299973333,1,0,1,0,1,1
0.300077292,1,0,1,1,1,1
0.300077333,1,1,1,1,1,1
0.300181333,1,1,1,0,1,1
0.300181375,1,0,1,0,1,1
0.300493375,1,0,1,1,1,1
0.300493458,1,1,1,1,1,1
0.300597417,1,1,1,0,1,1
0.300597458,1,0,1,0,1,1
0.301533583,1,0,1,1,1,1
0.301533667,1,1,1,1,1,1
0.301637625,1,1,1,0,1,1
0.301637667,1,0,1,0,1,1
0.301741625,1,0,1,1,1,1
0.301741708,1,1,1,1,1,1
0.301949708,1,1,1,0,1,1
0.301949750,1,0,1,0,1,1
0.302053708,1,0,1,1,1,1
0.302053750,1,1,1,1,1,1
0.302157750,1,1,1,0,1,1
0.302157792,1,0,1,0,1,1
0.302573792,1,0,1,1,1,1
0.302573875,1,1,1,1,1,1
0.302677833,1,1,1,0,1,1
0.302677875,1,0,1,0,1,1
0.302885875,1,0,1,1,1,1
0.302885958,1,1,1,1,1,1
0.303197958,1,1,1,0,1,1
0.303198000,1,0,1,0,1,1
0.303510000,1,0,1,1,1,1
0.303510042,1,1,1,1,1,1
0.314478292,0,1,0,1,0,1
0.314582625,1,1,1,1,1,1
0.314686667,0,1,0,1,0,1
0.314791000,1,1,1,1,1,1
0.314895042,0,1,0,1,0,1
0.314999333,1,1,1,1,1,1
0.315103417,0,1,0,1,0,1
0.315207708,1,1,1,1,1,1
0.315311750,0,1,1,1,0,1
0.315311792,0,1,0,1,0,1
0.315416083,1,1,1,1,1,1
0.315520125,0,1,0,1,0,1
0.315728625,1,1,1,1,1,1
0.315832667,0,1,1,1,0,1
0.315832708,0,1,0,1,0,1
0.315937000,1,1,1,1,1,1
0.316041042,0,1,0,1,0,1
0.316145375,1,1,1,1,1,1
0.316249417,0,1,0,1,0,1
0.316353750,1,1,1,1,1,1
0.316561958,0,1,0,1,0,1
0.316666292,1,1,1,1,1,1
0.316770333,0,1,0,1,0,1
0.317499792,1,1,1,1,1,1
0.317603792,0,1,0,1,0,1
0.317708125,1,1,1,1,1,1
0.317812167,0,1,0,1,0,1
0.318541583,1,1,1,1,1,1
0.318645625,0,1,0,1,0,1
0.318958333,1,1,1,1,1,1
0.319062375,0,1,0,1,0,1
0.319270875,1,1,1,1,1,1
0.319374917,0,1,0,1,0,1
0.319583417,1,1,1,1,1,1
0.319733625,1,1,1,1,1,0
0.319733667,1,0,1,1,1,0
0.319837625,1,0,1,1,1,1
0.319837708,1,1,1,1,1,1
0.319941667,1,1,1,1,1,0
0.319941708,1,0,1,1,1,0
0.320045667,1,0,1,1,1,1
0.320045750,1,1,1,1,1,1
0.320149708,1,1,1,1,1,0
0.320149750,1,0,1,1,1,0
0.320253708,1,0,1,1,1,1
0.320253792,1,1,1,1,1,1
0.320357750,1,1,1,1,1,0
0.320357792,1,0,1,1,1,0
0.320461750,1,0,1,1,1,1
0.320461833,1,1,1,1,1,1
0.320565792,1,1,1,1,1,0
0.320565833,1,0,1,1,1,0
0.320669792,1,0,1,1,1,1
0.320669875,1,1,1,1,1,1
0.320773833,1,1,1,1,1,0
0.320773875,1,0,1,1,1,0
0.320981833,1,0,1,1,1,1
0.320981917,1,1,1,1,1,1
0.321085875,1,1,1,1,1,0
0.321085917,1,0,1,1,1,0
0.321189875,1,0,1,1,1,1
0.321189958,1,1,1,1,1,1
0.321293917,1,1,1,1,1,0
0.321293958,1,0,1,1,1,0
0.321397917,1,0,1,1,1,1
0.321398000,1,1,1,1,1,1
0.321501958,1,1,1,1,1,0
0.321502000,1,0,1,1,1,0
0.321605958,1,0,1,1,1,1
0.321606042,1,1,1,1,1,1
0.321814042,1,1,1,1,1,0
0.321814083,1,0,1,1,1,0
0.321918042,1,0,1,1,1,1
0.321918125,1,1,1,1,1,1
0.322022083,1,1,1,1,1,0
0.322022125,1,0,1,1,1,0
0.322750208,1,0,1,1,1,1
0.322750292,1,1,1,1,1,1
0.322854208,1,1,1,1,1,0
0.322854250,1,0,1,1,1,0
0.322958250,1,0,1,1,1,1
