Time [s],HBX TX,HBX RX,RA RX,RA TX,DEC RX,DEC TX
0.303428208,1,0,1,1,1,1
0.303428292,1,1,1,1,1,1
0.303636250,1,1,1,0,1,1
0.303636292,1,0,1,0,1,1
0.303844292,1,0,1,1,1,1
0.303844375,1,1,1,1,1,1
0.314738292,1,1,1,1,0,1
0.314738333,0,1,0,1,0,1
0.314842625,1,1,1,1,1,1
0.314946667,0,1,0,1,0,1
0.315051000,1,1,1,1,1,1
0.315155042,0,1,0,1,0,1
0.315259375,1,1,1,1,1,1
0.315363417,0,1,0,1,0,1
0.315467750,1,1,1,1,1,1
0.315571792,0,1,0,1,0,1
0.315676083,1,1,1,1,1,1
0.315780167,0,1,0,1,0,1
0.315988667,1,1,1,1,1,1
0.316092708,0,1,0,1,0,1
0.316197000,1,1,1,1,1,1
0.316301083,0,1,0,1,0,1
0.316405375,1,1,1,1,1,1
0.316509417,0,1,1,1,0,1
0.316509458,0,1,0,1,0,1
0.316613750,1,1,1,1,1,1
0.316822000,0,1,0,1,0,1
0.316926292,1,1,1,1,1,1
0.317030333,1,1,1,1,0,1
0.317030375,0,1,0,1,0,1
0.317759750,1,1,0,1,0,1
0.317759792,1,1,1,1,1,1
0.317863833,0,1,0,1,0,1
0.317968125,1,1,1,1,1,1
0.318072167,1,1,1,1,0,1
0.318072208,0,1,0,1,0,1
0.318801583,1,1,0,1,0,1
0.318801625,1,1,1,1,1,1
0.318905667,0,1,0,1,0,1
0.319218333,1,1,1,1,1,1
0.319322375,0,1,0,1,0,1
0.319530875,1,1,1,1,1,1
0.319634917,1,1,1,1,0,1
0.319634958,0,1,0,1,0,1
0.319843417,1,1,0,1,0,1
0.319843458,1,1,1,1,1,1
0.319980417,1,1,1,1,1,0
0.319980458,1,0,1,1,1,0
0.320084417,1,0,1,1,1,1
0.320084500,1,1,1,1,1,1
0.320188458,1,1,1,1,1,0
0.320188500,1,0,1,1,1,0
0.320292458,1,0,1,1,1,1
0.320292542,1,1,1,1,1,1
0.320396500,1,1,1,1,1,0
0.320396542,1,0,1,1,1,0
0.320500500,1,0,1,1,1,1
0.320500583,1,1,1,1,1,1
0.320604542,1,1,1,1,1,0
0.320604583,1,0,1,1,1,0
0.320708542,1,0,1,1,1,1
0.320708625,1,1,1,1,1,1
0.320812583,1,1,1,1,1,0
0.320812625,1,0,1,1,1,0
0.320916583,1,0,1,1,1,1
0.320916667,1,1,1,1,1,1
0.321020625,1,1,1,1,1,0
0.321020667,1,0,1,1,1,0
0.321228625,1,0,1,1,1,1
0.321228708,1,1,1,1,1,1
0.321332667,1,1,1,1,1,0
0.321332708,1,0,1,1,1,0
0.321436667,1,0,1,1,1,1
0.321436750,1,1,1,1,1,1
0.321540708,1,1,1,1,1,0
0.321540750,1,0,1,1,1,0
0.321644708,1,0,1,1,1,1
0.321644792,1,1,1,1,1,1
0.321748750,1,1,1,1,1,0
0.321748792,1,0,1,1,1,0
0.321852750,1,0,1,1,1,1
0.321852833,1,1,1,1,1,1
0.322060833,1,1,1,1,1,0
0.322060875,1,0,1,1,1,0
0.322164833,1,0,1,1,1,1
0.322164917,1,1,1,1,1,1
0.322268833,1,1,1,1,1,0
0.322268875,1,0,1,1,1,0
0.322997000,1,0,1,1,1,1
0.322997083,1,1,1,1,1,1
0.323101000,1,1,1,1,1,0
0.323101042,1,0,1,1,1,0
0.323205000,1,0,1,1,1,1
0.323205125,1,1,1,1,1,1
0.323309042,1,1,1,1,1,0
0.323309083,1,0,1,1,1,0
0.323413042,1,0,1,1,1,1
0.323413167,1,1,1,1,1,1
0.323517083,1,1,1,1,1,0
0.323517125,1,0,1,1,1,0
0.324037167,1,0,1,1,1,1
0.324037250,1,1,1,1,1,1
0.324141208,1,1,1,1,1,0
0.324141250,1,0,1,1,1,0
0.324453250,1,0,1,1,1,1
0.324453333,1,1,1,1,1,1
0.324557292,1,1,1,1,1,0
0.324557333,1,0,1,1,1,0
0.324765333,1,0,1,1,1,1
0.324765417,1,1,1,1,1,1
0.324869375,1,1,1,1,1,0
0.324869417,1,0,1,1,1,0
0.325077375,1,0,1,1,1,1
0.325077458,1,1,1,1,1,1
0.325181417,1,1,1,1,1,0
0.325181458,1,0,1,1,1,0
0.325493458,1,0,1,1,1,1
0.325493542,1,1,1,1,1,1
0.325597500,1,1,1,1,1,0
0.325597542,1,0,1,1,1,0
0.325701500,1,0,1,1,1,1
0.325701583,1,1,1,1,1,1
0.325805542,1,1,1,1,1,0
0.325805583,1,0,1,1,1,0
0.326013583,1,0,1,1,1,1
0.326013667,1,1,1,1,1,1
0.326429667,1,1,1,1,1,0
0.326429708,1,0,1,1,1,0
0.326533667,1,0,1,1,1,1
0.326533750,1,1,1,1,1,1
0.327469875,1,1,1,1,1,0
0.327469917,1,0,1,1,1,0
0.327677875,1,0,1,1,1,1
0.327678000,1,1,1,1,1,1
0.327781917,1,1,1,1,1,0
0.327781958,1,0,1,1,1,0
0.327885917,1,0,1,1,1,1
0.327886042,1,1,1,1,1,1
0.328510083,1,1,1,1,1,0
0.328510125,1,0,1,1,1,0
0.328718083,1,0,1,1,1,1
0.328718167,1,1,1,1,1,1
0.328822125,1,1,1,1,1,0
0.328822167,1,0,1,1,1,0
0.329238208,1,0,1,1,1,1
0.329238292,1,1,1,1,1,1
0.329342250,1,1,1,1,1,0
0.329342292,1,0,1,1,1,0
0.329446250,1,0,1,1,1,1
0.329446333,1,1,1,1,1,1
0.348181208,0,1,0,1,0,1
0.348285542,1,1,1,1,1,1
0.348389583,0,1,0,1,0,1
0.348493875,1,1,0,1,0,1
0.348493917,1,1,1,1,1,1
0.348597958,0,1,0,1,0,1
0.348702250,1,1,1,1,1,1
0.348806333,0,1,0,1,0,1
0.348910625,1,1,1,1,1,1
0.349014667,0,1,0,1,0,1
0.349118958,1,1,0,1,0,1
0.349119042,1,1,1,1,1,1
0.349223042,0,1,0,1,0,1
0.349431542,1,1,1,1,1,1
0.349535583,0,1,1,1,0,1
0.349535625,0,1,0,1,0,1
0.349639917,1,1,1,1,1,1
0.349743958,0,1,0,1,0,1
0.349848292,1,1,1,1,1,1
0.349952333,0,1,0,1,0,1
0.350056625,1,1,0,1,0,1
0.350056667,1,1,1,1,1,1
0.350264875,0,1,0,1,0,1
0.350369208,1,1,1,1,1,1
0.350473250,0,1,0,1,0,1
0.351202667,1,1,1,1,1,1
0.351306708,0,1,0,1,0,1
0.351619417,1,1,1,1,1,1
0.351723458,0,1,0,1,0,1
0.352244500,1,1,1,1,1,1
0.352348542,0,1,0,1,0,1
0.352452875,1,1,1,1,1,1
0.352556917,0,1,0,1,0,1
0.353286333,1,1,1,1,1,1
